Market,Status,Order ID,URL,Order Created,Delivery Date ,Dispensary Name,Dispensary Location,Stock Location,License Number,Product Name,Product Category,Batch #/SKU,Strain,THC,THC-A,Measure,Pull Number,Quantity,Unit Price Net,Stock Quantity,,Net Sales,Month,Quarter,Year
Cann,shipped,184444,https://app.leaf.trade/dashboard/vendor/204/orders/184444/,12/7/21,12/14/21,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,9917 5323 3497 6891,Skywalker #3,2.189,0,percent,9917 5323 3497 6891,60,$12.00 ,0,,$720.00 ,12,4,2021
Cann,shipped,184444,https://app.leaf.trade/dashboard/vendor/204/orders/184444/,12/7/21,12/14/21,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,60,$12.00 ,11,,$720.00 ,12,4,2021
Cann,shipped,184444,https://app.leaf.trade/dashboard/vendor/204/orders/184444/,12/7/21,12/14/21,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,60,$12.00 ,0,,$720.00 ,12,4,2021
Cann,shipped,184444,https://app.leaf.trade/dashboard/vendor/204/orders/184444/,12/7/21,12/14/21,Rise Illinois,Niles - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,6,$14.00 ,0,,$84.00 ,12,4,2021
Cann,shipped,184444,https://app.leaf.trade/dashboard/vendor/204/orders/184444/,12/7/21,12/14/21,Rise Illinois,Niles - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,36,$14.00 ,0,,$504.00 ,12,4,2021
Cann,shipped,184444,https://app.leaf.trade/dashboard/vendor/204/orders/184444/,12/7/21,12/14/21,Rise Illinois,Niles - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,6,$14.00 ,12,,$84.00 ,12,4,2021
Cann,shipped,184444,https://app.leaf.trade/dashboard/vendor/204/orders/184444/,12/7/21,12/14/21,Rise Illinois,Niles - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,6,$14.00 ,20,,$84.00 ,12,4,2021
Cann,shipped,184446,https://app.leaf.trade/dashboard/vendor/204/orders/184446/,12/7/21,12/14/21,Rise Illinois,Joliet - Rock Creek Blvd - MED,CANN Vault,280.000011-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,32,$12.00 ,0,,$384.00 ,12,4,2021
Cann,shipped,184446,https://app.leaf.trade/dashboard/vendor/204/orders/184446/,12/7/21,12/14/21,Rise Illinois,Joliet - Rock Creek Blvd - MED,CANN Vault,280.000011-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,9917 5323 3497 6891,Skywalker #3,2.189,0,percent,9917 5323 3497 6891,40,$12.00 ,0,,$480.00 ,12,4,2021
Cann,shipped,184446,https://app.leaf.trade/dashboard/vendor/204/orders/184446/,12/7/21,12/14/21,Rise Illinois,Joliet - Rock Creek Blvd - MED,CANN Vault,280.000011-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,40,$12.00 ,11,,$480.00 ,12,4,2021
Cann,shipped,184446,https://app.leaf.trade/dashboard/vendor/204/orders/184446/,12/7/21,12/14/21,Rise Illinois,Joliet - Rock Creek Blvd - MED,CANN Vault,280.000011-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,40,$12.00 ,0,,$480.00 ,12,4,2021
Cann,shipped,184446,https://app.leaf.trade/dashboard/vendor/204/orders/184446/,12/7/21,12/14/21,Rise Illinois,Joliet - Rock Creek Blvd - MED,CANN Vault,280.000011-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,36,$14.00 ,0,,$504.00 ,12,4,2021
Cann,shipped,184446,https://app.leaf.trade/dashboard/vendor/204/orders/184446/,12/7/21,12/14/21,Rise Illinois,Joliet - Rock Creek Blvd - MED,CANN Vault,280.000011-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,6,$14.00 ,20,,$84.00 ,12,4,2021
Cann,shipped,182684,https://app.leaf.trade/dashboard/vendor/204/orders/182684/,12/1/21,12/15/21,MedMen IL,Oak Park - MED,CANN Vault,280-000041-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,80,$12.00 ,0,,$960.00 ,12,4,2021
Cann,shipped,182684,https://app.leaf.trade/dashboard/vendor/204/orders/182684/,12/1/21,12/15/21,MedMen IL,Oak Park - MED,CANN Vault,280-000041-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,9917 5323 3497 6891,Skywalker #3,2.189,0,percent,9917 5323 3497 6891,80,$12.00 ,0,,$960.00 ,12,4,2021
Cann,shipped,182684,https://app.leaf.trade/dashboard/vendor/204/orders/182684/,12/1/21,12/15/21,MedMen IL,Oak Park - MED,CANN Vault,280-000041-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,80,$12.00 ,11,,$960.00 ,12,4,2021
Cann,shipped,182684,https://app.leaf.trade/dashboard/vendor/204/orders/182684/,12/1/21,12/15/21,MedMen IL,Oak Park - MED,CANN Vault,280-000041-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,80,$12.00 ,0,,$960.00 ,12,4,2021
Cann,shipped,182898,https://app.leaf.trade/dashboard/vendor/204/orders/182898/,12/1/21,12/15/21,Sunnyside* Illinois,Elmwood Park - MED,CANN Vault,280-000034-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8777 3947 0877 2664,,5.346,0,percent,8777 3947 0877 2664,12,$14.00 ,1,,$168.00 ,12,4,2021
Cann,shipped,182898,https://app.leaf.trade/dashboard/vendor/204/orders/182898/,12/1/21,12/15/21,Sunnyside* Illinois,Elmwood Park - MED,CANN Vault,280-000034-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,8105 4987 5219 6365,Skywalker #3,5.6161,0,percent,8105 4987 5219 6365,6,$14.00 ,0,,$84.00 ,12,4,2021
Cann,shipped,182898,https://app.leaf.trade/dashboard/vendor/204/orders/182898/,12/1/21,12/15/21,Sunnyside* Illinois,Elmwood Park - MED,CANN Vault,280-000034-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,6,$14.00 ,12,,$84.00 ,12,4,2021
Cann,shipped,183015,https://app.leaf.trade/dashboard/vendor/204/orders/183015/,12/1/21,12/15/21,Rise Illinois,Effingham - MED,CANN Vault,280-000042-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,9917 5323 3497 6891,Skywalker #3,2.189,0,percent,9917 5323 3497 6891,60,$12.00 ,0,,$720.00 ,12,4,2021
Cann,shipped,184169,https://app.leaf.trade/dashboard/vendor/204/orders/184169/,12/6/21,12/15/21,Hatch,Addison - MED,CANN Vault,280-000038-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,20,$12.00 ,0,,$240.00 ,12,4,2021
Cann,shipped,184169,https://app.leaf.trade/dashboard/vendor/204/orders/184169/,12/6/21,12/15/21,Hatch,Addison - MED,CANN Vault,280-000038-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,24,$14.00 ,0,,$336.00 ,12,4,2021
Cann,shipped,184169,https://app.leaf.trade/dashboard/vendor/204/orders/184169/,12/6/21,12/15/21,Hatch,Addison - MED,CANN Vault,280-000038-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8777 3947 0877 2664,,5.346,0,percent,8777 3947 0877 2664,6,$14.00 ,1,,$84.00 ,12,4,2021
Cann,shipped,184169,https://app.leaf.trade/dashboard/vendor/204/orders/184169/,12/6/21,12/15/21,Hatch,Addison - MED,CANN Vault,280-000038-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,30,$14.00 ,0,,$420.00 ,12,4,2021
Cann,shipped,184169,https://app.leaf.trade/dashboard/vendor/204/orders/184169/,12/6/21,12/15/21,Hatch,Addison - MED,CANN Vault,280-000038-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,30,$14.00 ,12,,$420.00 ,12,4,2021
Cann,shipped,184169,https://app.leaf.trade/dashboard/vendor/204/orders/184169/,12/6/21,12/15/21,Hatch,Addison - MED,CANN Vault,280-000038-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,30,$14.00 ,20,,$420.00 ,12,4,2021
Cann,shipped,184440,https://app.leaf.trade/dashboard/vendor/204/orders/184440/,12/7/21,12/15/21,Rise Illinois,Effingham - MED,CANN Vault,280-000042-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,9917 5323 3497 6891,Skywalker #3,2.189,0,percent,9917 5323 3497 6891,28,$12.00 ,0,,$336.00 ,12,4,2021
Cann,shipped,184440,https://app.leaf.trade/dashboard/vendor/204/orders/184440/,12/7/21,12/15/21,Rise Illinois,Effingham - MED,CANN Vault,280-000042-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,12,$14.00 ,0,,$168.00 ,12,4,2021
Cann,shipped,184440,https://app.leaf.trade/dashboard/vendor/204/orders/184440/,12/7/21,12/15/21,Rise Illinois,Effingham - MED,CANN Vault,280-000042-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,12,$14.00 ,12,,$168.00 ,12,4,2021
Cann,shipped,184443,https://app.leaf.trade/dashboard/vendor/204/orders/184443/,12/7/21,12/15/21,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,60,$12.00 ,0,,$720.00 ,12,4,2021
Cann,shipped,184443,https://app.leaf.trade/dashboard/vendor/204/orders/184443/,12/7/21,12/15/21,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,9917 5323 3497 6891,Skywalker #3,2.189,0,percent,9917 5323 3497 6891,40,$12.00 ,0,,$480.00 ,12,4,2021
Cann,shipped,184443,https://app.leaf.trade/dashboard/vendor/204/orders/184443/,12/7/21,12/15/21,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,28,$12.00 ,11,,$336.00 ,12,4,2021
Cann,shipped,184443,https://app.leaf.trade/dashboard/vendor/204/orders/184443/,12/7/21,12/15/21,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,48,$12.00 ,0,,$576.00 ,12,4,2021
Cann,shipped,184443,https://app.leaf.trade/dashboard/vendor/204/orders/184443/,12/7/21,12/15/21,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,30,$14.00 ,0,,$420.00 ,12,4,2021
Cann,shipped,184443,https://app.leaf.trade/dashboard/vendor/204/orders/184443/,12/7/21,12/15/21,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,36,$14.00 ,0,,$504.00 ,12,4,2021
Cann,shipped,184443,https://app.leaf.trade/dashboard/vendor/204/orders/184443/,12/7/21,12/15/21,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,18,$14.00 ,12,,$252.00 ,12,4,2021
Cann,shipped,184443,https://app.leaf.trade/dashboard/vendor/204/orders/184443/,12/7/21,12/15/21,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,24,$14.00 ,20,,$336.00 ,12,4,2021
Cann,shipped,184445,https://app.leaf.trade/dashboard/vendor/204/orders/184445/,12/7/21,12/15/21,Rise Illinois,Quincy - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,9917 5323 3497 6891,Skywalker #3,2.189,0,percent,9917 5323 3497 6891,24,$12.00 ,0,,$288.00 ,12,4,2021
Cann,shipped,184445,https://app.leaf.trade/dashboard/vendor/204/orders/184445/,12/7/21,12/15/21,Rise Illinois,Quincy - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,6,$14.00 ,0,,$84.00 ,12,4,2021
Cann,shipped,184445,https://app.leaf.trade/dashboard/vendor/204/orders/184445/,12/7/21,12/15/21,Rise Illinois,Quincy - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,6,$14.00 ,0,,$84.00 ,12,4,2021
Cann,shipped,184445,https://app.leaf.trade/dashboard/vendor/204/orders/184445/,12/7/21,12/15/21,Rise Illinois,Quincy - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,6,$14.00 ,20,,$84.00 ,12,4,2021
Cann,shipped,184448,https://app.leaf.trade/dashboard/vendor/204/orders/184448/,12/7/21,12/15/21,Rise Illinois,Canton - MED,CANN Vault,280.000003-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,16,$12.00 ,0,,$192.00 ,12,4,2021
Cann,shipped,184448,https://app.leaf.trade/dashboard/vendor/204/orders/184448/,12/7/21,12/15/21,Rise Illinois,Canton - MED,CANN Vault,280.000003-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,9917 5323 3497 6891,Skywalker #3,2.189,0,percent,9917 5323 3497 6891,12,$12.00 ,0,,$144.00 ,12,4,2021
Cann,shipped,184448,https://app.leaf.trade/dashboard/vendor/204/orders/184448/,12/7/21,12/15/21,Rise Illinois,Canton - MED,CANN Vault,280.000003-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,24,$12.00 ,0,,$288.00 ,12,4,2021
Cann,shipped,184448,https://app.leaf.trade/dashboard/vendor/204/orders/184448/,12/7/21,12/15/21,Rise Illinois,Canton - MED,CANN Vault,280.000003-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,12,$14.00 ,0,,$168.00 ,12,4,2021
Cann,shipped,184448,https://app.leaf.trade/dashboard/vendor/204/orders/184448/,12/7/21,12/15/21,Rise Illinois,Canton - MED,CANN Vault,280.000003-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,6,$14.00 ,0,,$84.00 ,12,4,2021
Cann,shipped,184448,https://app.leaf.trade/dashboard/vendor/204/orders/184448/,12/7/21,12/15/21,Rise Illinois,Canton - MED,CANN Vault,280.000003-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,6,$14.00 ,12,,$84.00 ,12,4,2021
Cann,shipped,184450,https://app.leaf.trade/dashboard/vendor/204/orders/184450/,12/7/21,12/15/21,VeriLife IL,North Aurora - MED,CANN Vault,280.000006-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,16,$12.00 ,0,,$192.00 ,12,4,2021
Cann,shipped,184450,https://app.leaf.trade/dashboard/vendor/204/orders/184450/,12/7/21,12/15/21,VeriLife IL,North Aurora - MED,CANN Vault,280.000006-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,16,$12.00 ,11,,$192.00 ,12,4,2021
Cann,shipped,184450,https://app.leaf.trade/dashboard/vendor/204/orders/184450/,12/7/21,12/15/21,VeriLife IL,North Aurora - MED,CANN Vault,280.000006-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,16,$12.00 ,0,,$192.00 ,12,4,2021
Cann,shipped,184450,https://app.leaf.trade/dashboard/vendor/204/orders/184450/,12/7/21,12/15/21,VeriLife IL,North Aurora - MED,CANN Vault,280.000006-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,12,$14.00 ,0,,$168.00 ,12,4,2021
Cann,shipped,184979,https://app.leaf.trade/dashboard/vendor/204/orders/184979/,12/8/21,12/15/21,Enlightened - Cannabis for People,Mount Prospect - REC,CANN Vault,284.000022-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,24,$12.00 ,0,,$288.00 ,12,4,2021
Cann,shipped,184979,https://app.leaf.trade/dashboard/vendor/204/orders/184979/,12/8/21,12/15/21,Enlightened - Cannabis for People,Mount Prospect - REC,CANN Vault,284.000022-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,24,$12.00 ,11,,$288.00 ,12,4,2021
Cann,shipped,184979,https://app.leaf.trade/dashboard/vendor/204/orders/184979/,12/8/21,12/15/21,Enlightened - Cannabis for People,Mount Prospect - REC,CANN Vault,284.000022-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,24,$12.00 ,0,,$288.00 ,12,4,2021
Cann,shipped,182881,https://app.leaf.trade/dashboard/vendor/204/orders/182881/,12/1/21,12/16/21,Ascend IL,Collinsville - MED,CANN Vault,280-000022-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,52,$12.00 ,0,,$624.00 ,12,4,2021
Cann,shipped,182881,https://app.leaf.trade/dashboard/vendor/204/orders/182881/,12/1/21,12/16/21,Ascend IL,Collinsville - MED,CANN Vault,280-000022-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,9917 5323 3497 6891,Skywalker #3,2.189,0,percent,9917 5323 3497 6891,24,$12.00 ,0,,$288.00 ,12,4,2021
Cann,shipped,182881,https://app.leaf.trade/dashboard/vendor/204/orders/182881/,12/1/21,12/16/21,Ascend IL,Collinsville - MED,CANN Vault,280-000022-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,5899 8518 9133 7005,,2.129,0,percent,5899 8518 9133 7005,12,$12.00 ,0,,$144.00 ,12,4,2021
Cann,shipped,182881,https://app.leaf.trade/dashboard/vendor/204/orders/182881/,12/1/21,12/16/21,Ascend IL,Collinsville - MED,CANN Vault,280-000022-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,18,$14.00 ,20,,$252.00 ,12,4,2021
Cann,shipped,182884,https://app.leaf.trade/dashboard/vendor/204/orders/182884/,12/1/21,12/16/21,Ascend IL,Fairview Heights - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,9917 5323 3497 6891,Skywalker #3,2.189,0,percent,9917 5323 3497 6891,16,$12.00 ,0,,$192.00 ,12,4,2021
Cann,shipped,182884,https://app.leaf.trade/dashboard/vendor/204/orders/182884/,12/1/21,12/16/21,Ascend IL,Fairview Heights - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,5899 8518 9133 7005,,2.129,0,percent,5899 8518 9133 7005,12,$12.00 ,0,,$144.00 ,12,4,2021
Cann,shipped,182884,https://app.leaf.trade/dashboard/vendor/204/orders/182884/,12/1/21,12/16/21,Ascend IL,Fairview Heights - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,6,$14.00 ,12,,$84.00 ,12,4,2021
Cann,shipped,182884,https://app.leaf.trade/dashboard/vendor/204/orders/182884/,12/1/21,12/16/21,Ascend IL,Fairview Heights - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,12,$14.00 ,20,,$168.00 ,12,4,2021
Cann,shipped,184454,https://app.leaf.trade/dashboard/vendor/204/orders/184454/,12/7/21,12/16/21,VeriLife IL,Schaumburg - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,16,$12.00 ,0,,$192.00 ,12,4,2021
Cann,shipped,184454,https://app.leaf.trade/dashboard/vendor/204/orders/184454/,12/7/21,12/16/21,VeriLife IL,Schaumburg - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,8,$12.00 ,11,,$96.00 ,12,4,2021
Cann,shipped,184454,https://app.leaf.trade/dashboard/vendor/204/orders/184454/,12/7/21,12/16/21,VeriLife IL,Schaumburg - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,8,$12.00 ,0,,$96.00 ,12,4,2021
Cann,shipped,184454,https://app.leaf.trade/dashboard/vendor/204/orders/184454/,12/7/21,12/16/21,VeriLife IL,Schaumburg - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,18,$14.00 ,0,,$252.00 ,12,4,2021
Cann,shipped,184454,https://app.leaf.trade/dashboard/vendor/204/orders/184454/,12/7/21,12/16/21,VeriLife IL,Schaumburg - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,6,$14.00 ,0,,$84.00 ,12,4,2021
Cann,shipped,184454,https://app.leaf.trade/dashboard/vendor/204/orders/184454/,12/7/21,12/16/21,VeriLife IL,Schaumburg - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,6,$14.00 ,12,,$84.00 ,12,4,2021
